walk_edge_id,source_u,source_v,length_m,walking_type,crosswalk,overpass,bridge,tunnel,building,park_green,emd_nm,edge_safety_basis,case_A_subtype,matched_road_id,matched_road_risk_index,matched_road_risk_pct,safety_score_0_1,geometry_wkt,case_A_reference_distance_m,case_A_reference_overlap_ratio,case_A_reference_angle_diff_deg,nearest_road_distance_m,distance_discount_factor,case_D_distance_m,crossing_mapping_strategy,crosswalk_midpoint_road_id,crosswalk_midpoint_road_distance_m,walking_risk_score_0_1
41565,120092.0,120825.0,34.015,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_parallel_separated,1834146046_1834198771_0,18.66841538087365,0.9906554712892741,0.0,"LINESTRING (126.94886736467616 37.47895880319505, 126.94925027330909 37.478930361236856)",5.345489350122843,0.999633950794,1.953279931041152,,,,,,,0.0
48546,116289.0,116290.0,17.228,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,1843777001_1843777015_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.94299843322405 37.48444772843731, 126.94318991351406 37.48441921364575)",,,,4.987133735791446,1.0,,,,,0.13326110509209102
1377,110371.0,110374.0,19.581,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4626304755_8475894446_0,-0.9109800094061395,0.6847914409534128,0.6847914409534128,"LINESTRING (126.9210220985236 37.484583653567455, 126.9212016285776 37.48448040982661)",,,,,,,,,,0.6847914409534128
49786,92106.0,92107.0,85.442,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1916457922_1916457995_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93495240995168 37.4729136517727, 126.93483821602449 37.47214920786375)",,,,,,,,,,0.48733748645720476
73272,35519.0,35518.0,82.347,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,10603026371_10603026382_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92067191672771 37.46566554069591, 126.92090965194714 37.46550439289263, 126.9207778491175 37.46533598408905, 126.92072944899476 37.4653429649864, 126.92049609839557 37.46551814209104)",,,,0.0,1.0,,,,,0.48733748645720476
60842,87126.0,87127.0,31.794,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2822482582_2822487115_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.90881898080067 37.481466817500255, 126.90889087642623 37.48118614268288)",,,,0.0,1.0,,,,,0.48733748645720476
67809,37246.0,109851.0,25.612,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1844752524_1844752525_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92542026704855 37.48910499356395, 126.92548937638568 37.488880897141605)",,,,,,,,,,0.48733748645720476
69058,37601.0,37603.0,14.729,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824642886_2824642889_0,-0.9109800094061395,0.6847914409534128,0.6847914409534128,"LINESTRING (126.92393877460782 37.48256675641646, 126.92396044651184 37.48243517806074)",,,,,,,,,,0.6847914409534128
60551,67870.0,67863.0,22.993,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,4196311091_4196311097_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.96080092172606 37.475226201643444, 126.96068515054382 37.4754116888639)",,,,0.8404841997041422,1.0,,,,,0.48733748645720476
73607,120195.0,83191.0,62.675,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2161099582_2161099585_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.95401821711721 37.4876107433606, 126.9547163707242 37.48751379930581)",,,,,,,,,,0.13326110509209102
82035,16130.0,16132.0,8.415,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4127273603_4127273607_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91414705265586 37.47666549430799, 126.91424078848 37.476652540747175)",,,,,,,,,,0.48733748645720476
103203,115949.0,115955.0,55.125,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,10554543259_2877292604_0,0.7566154613610987,0.7604279523293608,0.6942610367204511,"LINESTRING (126.94381056119622 37.490540216848025, 126.94405011196211 37.49026141240804, 126.94421173684819 37.4901685161266)",,,,8.480509384549878,0.9129872653862531,,,,,0.6942610367204511
109328,110795.0,110797.0,18.79,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824617701_4125223997_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91913040333378 37.47444308660088, 126.91921193069187 37.47428675710081)",,,,,,,,,,0.48733748645720476
116158,110763.0,110755.0,53.422,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4125224059_4125224063_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91963877766793 37.475672583375285, 126.92014101345885 37.47593992305999)",,,,,,,,,,0.48733748645720476
115970,37689.0,37694.0,23.632,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4370508466_4370508467_0,-0.9109800094061395,0.6847914409534128,0.6847914409534128,"LINESTRING (126.92468010005028 37.48117261933248, 126.92494642216633 37.48118976891932)",,,,,,,,,,0.6847914409534128
100201,116031.0,123718.0,32.144,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_parallel_separated,1843777043_2883072055_0,-0.2385663564383001,0.7476300108342362,0.0,"LINESTRING (126.94427121836306 37.48661770065595, 126.94461218999818 37.48671798551649)",10.844114721152513,0.99964263533532,1.45848244723976,,,,,,,0.0
100203,53299.0,53309.0,29.74,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824414447_2824415859_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91642198852402 37.48772244700314, 126.91674905305143 37.4877847128469)",,,,,,,,,,0.48733748645720476
124336,215516.0,215538.0,12.346,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,1905595383_442818507_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.9657712484 37.4754269926, 126.9658162592841 37.475532290088736)",,,,0.0,1.0,,,,,0.13326110509209102
122306,89284.0,89293.0,12.042,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1844752514_1844752539_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.9255698829472 37.488427576129304, 126.92565700612865 37.4883441896766)",,,,,,,,,,0.48733748645720476
130964,116498.0,123264.0,69.611,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2063112130_2063112135_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.94334183072844 37.48132019232605, 126.94412469640109 37.481255731340724)",,,,,,,,,,0.13326110509209102
4385,110769.0,110770.0,8.76,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2824603236_4125224052_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92201619267394 37.47450605480417, 126.9220370777 37.47458320869999)",,,,0.5277273253885563,1.0,,,,,0.48733748645720476
111531,92430.0,92429.0,42.964,1000,0,0,0,0,0,0,신림동,case_D_crossing,,4371039214_4371039224_0,-0.2759991805014762,0.7457340195016251,0.7457340195016251,"LINESTRING (126.93265507826379 37.469914342989355, 126.93245404860389 37.46995542245038, 126.9324482482912 37.47001949900503, 126.93245394975958 37.47006527359983, 126.93232183563467 37.47010181507473)",,,,,,17.304915085737868,max_risk_intersecting_or_within_8m,,,0.7457340195016251
109313,213849.0,123505.0,22.321,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,5282994222_5282994228_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.94074346651924 37.48361701548277, 126.94068369290154 37.48354546793864, 126.94053929434872 37.48354096945571)",,,,0.0,1.0,,,,,0.13326110509209102
103878,114974.0,115338.0,19.47,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2834984810_2834984814_0,-0.9282886295848564,0.48733748645720476,0.2625167726566593,"LINESTRING (126.93691805583713 37.46419756423955, 126.93688949098888 37.46402361773357)",,,,23.452979304746172,0.5386755173813457,,,,,0.2625167726566593
103886,52398.0,52390.0,12.747,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2824629058_2824632229_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91545726481058 37.46110864144213, 126.91531727354246 37.461135813335154)",,,,0.0,1.0,,,,,0.48733748645720476
103910,116588.0,116590.0,9.497,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,5270971174_9909170640_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.94255450583289 37.48070510973352, 126.94244886649071 37.48068978612512)",,,,0.0,1.0,,,,,0.48733748645720476
104553,35378.0,35255.0,34.381,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2824614120_2824629896_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92167499619082 37.47126369462637, 126.92198107783075 37.4714546109598)",,,,0.0,1.0,,,,,0.48733748645720476
109785,95976.0,95977.0,29.886,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,10608755216_10608755219_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.93894033714648 37.48411829845037, 126.93888852797693 37.48426016246857, 126.93887697709911 37.484337967578284, 126.93890566603282 37.48437459939732)",,,,0.36592623821381537,1.0,,,,,0.13326110509209102
109316,113565.0,113566.0,6.545,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4371039087_4371039213_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93026232774065 37.46774653465492, 126.93032626527679 37.46771685710429)",,,,,,,,,,0.48733748645720476
109868,38577.0,38579.0,25.095,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,1844851891_1844851895_0,-0.9282886295848564,0.48733748645720476,0.41657926559403907,"LINESTRING (126.92695018448507 37.48692980839789, 126.92674091873513 37.48677710814591)",,,,10.807738811767297,0.8548065297058176,,,,,0.41657926559403907
104471,113784.0,89829.0,29.562,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,10316129131_10316129189_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.93172249919354 37.49279232751101, 126.93179268568628 37.49264875646068, 126.9317406760597 37.492544410899676)",,,,,,,,,,0.13326110509209102
104484,110003.0,110004.0,18.052,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,4124780285_4124780288_0,-0.9282886295848564,0.48733748645720476,0.34929972870295944,"LINESTRING (126.91691389390473 37.470007508910165, 126.91678932690104 37.47013634383967)",,,,16.329951960620786,0.7167512009844803,,,,,0.34929972870295944
102802,115112.0,69552.0,94.272,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,13234700565_5553494545_0,-0.8338966783781916,0.7241332611050921,0.7241332611050921,"LINESTRING (126.93042394090706 37.46020051184017, 126.9303952780632 37.460150146408694, 126.93030930462919 37.45998303008437, 126.9303601668294 37.45987628653239, 126.93048276203945 37.45975325244288, 126.93090352030877 37.459685578502224)",,,,,,,,,,0.7241332611050921
102806,92141.0,115143.0,16.453,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1916457974_2932336697_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93551005874069 37.47222738768869, 126.93553889863804 37.472080935201426)",,,,,,,,,,0.48733748645720476
102824,100636.0,100863.0,46.937,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,13204585247_2834984746_0,1.9726779522016205,0.8571235102925244,0.8571235102925244,"LINESTRING (126.93680920250031 37.47072450153956, 126.93671767030727 37.47030793342616)",,,,,,,,,,0.8571235102925244
109812,121172.0,121170.0,22.326,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,10162728639_10162728641_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.94745391276675 37.48544005877308, 126.94770521885343 37.48542109893163)",,,,,,,,,,0.13326110509209102
109883,112545.0,37908.0,17.285,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,4630994838_4630994841_0,-1.3321831060331903,0.13326110509209102,0.13292667655934953,"LINESTRING (126.9284633309415 37.49449338313882, 126.92840486775798 37.494344772064814)",,,,5.1003829384456525,0.9974904265388587,,,,,0.13292667655934953
110454,95602.0,95597.0,36.678,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,11874178859_1843750953_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93764363221703 37.48591414160654, 126.93799989214745 37.48574497560384)",,,,,,,,,,0.48733748645720476
102738,35556.0,35552.0,6.805,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824633376_2824633394_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91762481392912 37.464204008205144, 126.91765184756916 37.46426140910019)",,,,,,,,,,0.48733748645720476
103437,83521.0,120121.0,23.751,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_parallel_separated,11413637654_1872054413_0,8.567808478397804,0.9400054171180932,0.0,"LINESTRING (126.95297288923486 37.490121685476005, 126.95278978878436 37.490278234466224)",13.78267100526322,0.9996155018763181,4.34751067867353,,,,,,,0.0
110401,37746.0,37747.0,29.898,1111,0,0,0,0,0,0,신림동,case_A_separated,1111_parallel_separated,4370532624_4370539283_0,-1.7739873898173315,0.0051462621885157095,0.0,"LINESTRING (126.92532685422084 37.47894863461883, 126.92566000605284 37.478994182849824)",4.623128262439007,0.9996263508961166,1.7071771067963422,,,,,,,0.0
110966,188072.0,188075.0,10.809,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2822487108_2822487112_0,16.880452073726836,0.9861863488624052,0.7961588268997135,"LINESTRING (126.90530470818243 37.483512506497, 126.90542578756347 37.4835257627041)",,,,12.707570569472754,0.8073107357631811,,,,,0.7961588268997135
110480,188096.0,87084.0,40.018,1111,0,0,0,0,0,0,신림동,case_A_separated,1111_parallel_separated,436811684_8475917081_0,6.818577009502502,0.9251083423618635,0.0,"LINESTRING (126.9078910477299 37.484093557038015, 126.90816040921878 37.484383269678695)",9.124232292334366,0.9996372659881467,2.737640922902834,,,,,,,0.0
110482,35287.0,35288.0,30.084,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,10603026401_10603026403_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92176748527831 37.46976474487021, 126.921757751226 37.46992112381735, 126.92161418112673 37.469924842944366)",,,,,,,,,,0.48733748645720476
110487,110128.0,110129.0,62.128,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2822483002_2824414443_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91962249132756 37.48640974391655, 126.92030683979138 37.4865360783197)",,,,,,,,,,0.48733748645720476
102746,116282.0,116283.0,25.598,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,2789878432_2789878434_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.94197536306153 37.48439955206531, 126.94201108464922 37.48462842573007)",,,,2.344215791710867,1.0,,,,,0.13326110509209102
111072,188248.0,188245.0,44.044,1111,0,0,0,0,0,0,신림동,case_A_separated,1111_parallel_separated,1835967292_8475917070_0,13.551885991451448,0.972237269772481,0.0,"LINESTRING (126.90914470828382 37.485204288991476, 126.9096289921792 37.48529677497029)",4.024302614266471,0.9996394550030873,6.449848779942325,,,,,,,0.0
111073,120277.0,120278.0,31.106,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2059839260_2059839266_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.9518107873537 37.484380207357866, 126.95149217609479 37.48449889379467)",,,,,,,,,,0.48733748645720476
103369,77085.0,77806.0,49.728,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,2160502059_2160502070_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.95505159313257 37.47820882388317, 126.95516514974818 37.478397196756816, 126.95545235562899 37.47832817169141)",,,,2.219252502824282,1.0,,,,,0.48733748645720476
103377,121285.0,17677.0,85.452,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_parallel_separated,11413637519_1872054441_0,2.4653280895941907,0.8664680390032503,0.0,"LINESTRING (126.9484544714282 37.4921536078966, 126.94832280052388 37.4921964608439, 126.94750298681537 37.49226284901559)",21.75035345885873,0.9941478493117798,6.3358957938012,,,,,,,0.0
110483,39152.0,39157.0,27.448,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2852846104_4370532660_0,-0.9282886295848564,0.48733748645720476,0.3275803782464186,"LINESTRING (126.9280344345783 37.48062463009387, 126.9282313413855 37.48081577615255)",,,,18.112646792034955,0.6721838301991261,,,,,0.3275803782464186
103926,38664.0,38666.0,25.843,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1835142223_7097412840_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93001995323604 37.48655977550029, 126.93007401578606 37.486330951471814)",,,,,,,,,,0.48733748645720476
102262,95621.0,114464.0,24.334,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,13700931837_1835118502_0,0.8057425762168068,0.7658450704225352,0.7658450704225352,"LINESTRING (126.93590359923134 37.48549211526065, 126.93583772711197 37.48527924334608)",,,,,,,,,,0.7658450704225352
109281,120272.0,120922.0,24.986,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2059839324_4644000879_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.9489710610622 37.48441682035662, 126.94874688153475 37.48455380929512)",,,,,,,,,,0.48733748645720476
109366,212840.0,83767.0,30.857,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_parallel_separated,4651157655_5406451691_0,6.278005035322408,0.9076381365113759,0.0,"LINESTRING (126.9521788008667 37.48118310345124, 126.95183314756989 37.4812207684181)",8.876947153215692,0.9996186081111053,0.7143240044951824,,,,,,,0.0
104506,119414.0,77084.0,28.113,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2160502052_2160502074_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.95524481018016 37.47774164875813, 126.95494264424381 37.477820203305974)",,,,,,,,,,0.48733748645720476
114264,67717.0,67788.0,27.609,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824613787_4125224086_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92539731168216 37.47565206376975, 126.92514711952394 37.47550332940982)",,,,,,,,,,0.48733748645720476
116082,87331.0,87332.0,13.163,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2824629022_2824632259_0,-0.8183480651405216,0.7355092091007583,0.7355092091007583,"LINESTRING (126.91478133630126 37.46336647348094, 126.91468346241342 37.463277148663636)",,,,0.0,1.0,,,,,0.7355092091007583
116090,89866.0,89867.0,39.248,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1915358652_1915358657_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.93379286726243 37.48263325336811, 126.9342355836665 37.482657339804376)",,,,,,,,,,0.13326110509209102
22882,16420.0,16421.0,41.332,1111,0,0,0,0,0,0,신림동,case_A_separated,1111_parallel_separated,2824421279_2824423022_0,-0.8338966783781916,0.7241332611050921,0.0,"LINESTRING (126.91146310943115 37.479683559064284, 126.91178266591086 37.47941184053978)",15.447250360681052,0.951377367135708,6.127132459366081,,,,,,,0.0
114430,52321.0,52322.0,15.419,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2824632231_2824632247_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91508584332833 37.46226124216975, 126.91522900583716 37.46218200787415)",,,,0.17171098880007768,1.0,,,,,0.48733748645720476
115651,14814.0,14815.0,53.299,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824426065_2824426066_0,-0.8338966783781916,0.7241332611050921,0.7241332611050921,"LINESTRING (126.9112089095637 37.4805387185704, 126.91138008198419 37.480078273878696)",,,,,,,,,,0.7241332611050921
114451,87130.0,87131.0,58.349,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2822482565_2822487084_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91018373154908 37.48171350180919, 126.91082759104475 37.481828036167045)",,,,,,,,,,0.48733748645720476
114992,115145.0,95626.0,57.837,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,1843751070_3921880774_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93925778587756 37.48575936037075, 126.93915768593062 37.48524438267285)",,,,,,,,,,0.48733748645720476
112206,74631.0,76240.0,14.033,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,5761158477_5761158478_0,-0.383603933137945,0.7434994582881906,0.7434994582881906,"LINESTRING (126.94510214117105 37.48188218322368, 126.94526069091103 37.48187748894693)",,,,0.0,1.0,,,,,0.7434994582881906
113422,215539.0,120948.0,31.068,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_parallel_separated,1843751003_5271278576_0,1.6497938268117385,0.8352518959913326,0.0,"LINESTRING (126.94646023855354 37.48329565674826, 126.94638465424396 37.483022285383186)",8.53803992228403,0.9996404267626927,5.076460249827406,,,,,,,0.0
113430,89780.0,89781.0,166.319,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,10316129251_2824706909_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.93156884005239 37.49068962562919, 126.93176631549734 37.49067066852361, 126.93228063196504 37.49097133777907, 126.93280708637545 37.4910860663016, 126.93328567768278 37.491195997627884)",,,,,,,,,,0.13326110509209102
111621,188136.0,188111.0,24.924,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2822483004_2822487109_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.90828403741071 37.48231298062507, 126.90855919234302 37.48236144440302)",,,,,,,,,,0.48733748645720476
112270,16425.0,16414.0,30.655,1111,0,0,0,0,0,0,신림동,case_C_no_nearby_road,,,,,0.0,"LINESTRING (126.90994507241362 37.478774424478, 126.91018150357274 37.47897637941592)",,,,,,,,,,0.0
112281,18427.0,67812.0,25.11,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,1843504781_2574017105_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.96176448092729 37.468380709041426, 126.96174517073176 37.46824167230182, 126.96176459501051 37.46815671550978)",,,,,,,,,,0.13326110509209102
112295,100602.0,100600.0,44.219,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1845153502_1916457939_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93632405825338 37.473974004722905, 126.93666264549411 37.47426712305057)",,,,,,,,,,0.48733748645720476
112302,39139.0,39130.0,31.954,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4370532660_4370532661_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92850880189823 37.48032352102219, 126.92842363508048 37.480259794025166, 126.92818396935222 37.48022144333455)",,,,,,,,,,0.48733748645720476
112873,124001.0,123233.0,70.411,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_named_local_parallel_separated,1837323212_1845153556_0,2.4988478357391237,0.866738894907909,0.0,"LINESTRING (126.94040451166254 37.47723509216583, 126.94090145020367 37.47673948619081)",5.887238682386286,0.9996296336245665,0.17972459396980867,,,,,,,0.0
112876,96002.0,96001.0,83.194,1111,0,0,0,0,0,0,신림동,case_A_separated,1111_named_local_parallel_separated,1844708939_1844708975_0,-0.9282886295848564,0.48733748645720476,0.0,"LINESTRING (126.93685546989995 37.483989043163966, 126.93768286256037 37.48363246686765)",7.489743179257814,0.9996326256993275,1.6341302985157995,,,,,,,0.0
112884,114424.0,95504.0,16.609,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2824732175_2824732177_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93607885424275 37.48878315975256, 126.9362512275101 37.488723750339076)",,,,,,,,,,0.48733748645720476
112888,96655.0,96656.0,54.451,1111,0,0,1,0,0,0,신림동,special_safe_facility,,,,,0.0,"LINESTRING (126.93659726103326 37.47688520597776, 126.9371254226321 37.47713723025909)",,,,,,,,,,0.0
112906,67805.0,67806.0,14.986,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2824756341_2824756462_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.95823539902887 37.481661908303785, 126.95812166878194 37.48176199265729)",,,,,,,,,,0.13326110509209102
113474,114761.0,114763.0,32.008,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,11549138033_2834984780_0,-0.9282886295848564,0.48733748645720476,0.3229082308858877,"LINESTRING (126.93803558049767 37.46687120362477, 126.93804156088599 37.46658284717603)",,,,18.496130311392026,0.6625967422151994,,,,,0.3229082308858877
113476,92091.0,92109.0,17.25,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,1916457988_2932336696_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93548739822396 37.471865781885306, 126.93544158577073 37.47171471149968)",,,,0.0,1.0,,,,,0.48733748645720476
113503,120300.0,83735.0,42.393,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,2059839277_2059839300_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.95305125478079 37.48403505785217, 126.95339673257863 37.48429983209759)",,,,0.0,1.0,,,,,0.48733748645720476
112912,100566.0,100932.0,95.56,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2253491108_2253491180_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93912194366435 37.47266184270598, 126.94012392117504 37.47298369060754)",,,,,,,,,,0.48733748645720476
112937,110830.0,110831.0,10.884,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4125223532_4125224043_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92202751573312 37.47282015255456, 126.92214713504814 37.47284311708342)",,,,,,,,,,0.48733748645720476
111713,69557.0,113781.0,55.404,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,13204886797_1843539751_0,5.502774452109693,0.8985644637053087,0.34984210082427347,"LINESTRING (126.92837930753596 37.45972652610794, 126.92826266130231 37.459627076963756, 126.92816673158947 37.459272177383255)",,,,37.173210554105815,0.38933444950812895,,,,,0.34984210082427347
111715,52280.0,52312.0,32.152,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824632231_2824632236_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91490194055066 37.46261068887192, 126.91521935028499 37.46246959785212)",,,,,,,,,,0.48733748645720476
111721,35453.0,35450.0,84.445,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,4644089684_4644097523_0,4.011170255412212,0.8825839653304443,0.8825839653304443,"LINESTRING (126.92044421043167 37.4675782797503, 126.9202959848974 37.467463751486044, 126.92021468612752 37.467414110990575, 126.92008547688226 37.4674178379594, 126.91977439474122 37.467448141407246, 126.9195734333262 37.467425119125615)",,,,0.0,1.0,,,,,0.8825839653304443
113532,53243.0,53720.0,15.727,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824624011_5283017320_0,2.806118203163839,0.8702600216684724,0.8702600216684724,"LINESTRING (126.93008201254516 37.46692713570124, 126.93025872868424 37.466911643836234)",,,,,,,,,,0.8702600216684724
112372,110052.0,110053.0,33.475,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824414424_2824414449_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.92031012323697 37.48795117342837, 126.92067862554201 37.488020078199575)",,,,,,,,,,0.13326110509209102
