searchConditionText,searchCondition,searchKeyword,pageIndex,pageUnit,recordCountPerPage,zoneYn,acdnt_no,engn_code,acdnt_year,acdnt_dd_dc,dfk_code,dfk_dc,tmzon_div_1_code,tmzon_div_1_dc,occrrnc_time_code,occrrnc_time_dc,legaldong_code,legaldong_name,acdnt_hcode,acdnt_hdc,acdnt_mcode,acdnt_mdc,acdnt_code,acdnt_dc,lrg_violt_1_code,lrg_violt_1_dc,x_crdnt,y_crdnt,wether_sttus_code,wether_sttus_dc,road_stle_code,road_stle_dc,hhdgw_at,acdnt_gae_code,acdnt_gae_dc,dprs_cnt,sep_cnt,slp_cnt,inj_aplcnt_cnt,wrngdo_vhcle_asort_hcode,wrngdo_vhcle_asort_hdc,wrngdo_vhcle_asort_code,wrngdo_vhcle_asort_dc,injury_dgree_1_hcode,injury_dgree_1_hdc,injury_dgree_1_code,injury_dgree_1_dc,acdnt_age_1_code,acdnt_age_1_dc,sexdstn_div_1_code,sexdstn_div_1_dc,dmge_vhcle_asort_hcode,dmge_vhcle_asort_hdc,dmge_vhcle_asort_code,dmge_vhcle_asort_dc,injury_dgree_2_hcode,injury_dgree_2_hdc,injury_dgree_2_code,injury_dgree_2_dc,acdnt_age_2_code,acdnt_age_2_dc,sexdstn_div_2_code,sexdstn_div_2_dc,bdy_injury_part_1_code,bdy_injury_part_1_dc,bdy_injury_part_2_code,bdy_injury_part_2_dc,spt_otlnmap_at,rdse_sttus_code,rdse_sttus_dc,acdnt_pos,acdnt_des,road_div,road_no,route_nm,otn_acdnt_no,city_idt_code,city_idt_dc,xCrdnt,yCrdnt,acdnt_frm_lv1,acdnt_frm_lv2,acdnt_frm_lv3,acdnt_sta_lv1,acdnt_sta_lv2,rde_id,rde_nm,serial_no,rn,lon,lat
,,,1,3,10,False,2022092300100664,00,2022,2022년  9월,5,금요일,02,야간,23,23시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,951034,1942561,01,맑음,998,기타 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,998,기타,998,기타불명,27,21-30세,1,남,500,보행자,500,보행자,200,부상,220,경상,26,21-30세,1,남,00,상해없음,08,뒷면 허리,없음,01, 건조,앞 ,   ,,,,20220027051121,,,0.0,0.0,,,,,,,,2022139558,,126.94616642545226,37.48098716834525
,,,1,3,10,False,2022092500100029,00,2022,2022년  9월,7,일요일,02,야간,02,02시,1162010200,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,947338,1942527,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,65,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,45,41-50세,1,남,00,상해없음,19,좌측 하퇴부,없음,01, 건조, 도로위,   ,104,-,조원중앙로,20220027131121,,,0.0,0.0,,,,,,,,2022140205,,126.90436697095653,37.48047737565257
,,,1,3,10,False,2022092700100511,00,2022,2022년  9월,2,화요일,02,야간,19,19시,1162010100,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,952707,1941253,01,맑음,115,교차로 - 교차로횡단보도내,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,60,51-60세,2,여,500,보행자,500,보행자,200,부상,220,경상,70,65세 이상,1,남,00,상해없음,98,기타,없음,01, 건조, 신호기가 없는 횡단보도,   ,104,-,인헌16길,20220027431121,,,0.0,0.0,,,,,,,,2022141709,,126.96517226766134,37.469284939485334
,,,1,3,10,False,2022092900100387,00,2022,2022년  9월,4,목요일,01,주간,16,16시,1162010100,서울특별시 관악구,100,차대사람,130,길가장자리구역통행중,130,차대사람 - 길가장자리구역통행중,06,안전운전불이행,951406,1942499,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,23,21-30세,2,여,500,보행자,500,보행자,200,부상,220,경상,20,13-20세,2,여,00,상해없음,98,기타,없음,01, 건조, ,   ,,,,20220027821121,,,0.0,0.0,,,,,,,,2022142808,,126.95037787443479,37.480447992240975
,,,1,3,10,False,2022093000100659,00,2022,2022년  9월,5,금요일,02,야간,22,22시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,949548,1943154,01,맑음,998,기타 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,150,이륜,300,상해없음,300,상해없음,57,51-60세,1,남,500,보행자,500,보행자,200,부상,220,경상,41,41-50세,1,남,00,상해없음,03,앞면 가슴,없음,01, 건조, 오토바이 횡단보도 통행 사고,   ,104,-,신림로,20220027801121,,,0.0,0.0,,,,,,,,2022143676,,126.92931901130908,37.48625204380788
,,,1,3,10,False,2022100100100474,00,2022,2022년 10월,6,토요일,02,야간,18,18시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,950666,1942143,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,69,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,79,65세 이상,2,여,00,상해없음,20,좌측 발,없음,01, 건조,2차후문 ,   ,,,,20220028981121,,,0.0,0.0,,,,,,,,2022144172,,126.94203232863686,37.47720003800237
,,,1,3,10,False,2022100400100382,00,2022,2022년 10월,2,화요일,01,주간,17,17시,1162010200,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,950157,1941214,01,맑음,120,교차로 - 교차로부근,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,68,65세 이상,1,남,500,보행자,500,보행자,200,부상,220,경상,25,21-30세,2,여,00,상해없음,06,뒷면 뒷목,없음,01, 건조,앞 도로 이면도로,   ,,,,20220028131121,,,0.0,0.0,,,,,,,,2022145667,,126.93633867626293,37.46879938478424
,,,1,3,10,False,2022100600100228,00,2022,2022년 10월,4,목요일,01,주간,12,12시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,948470,1943014,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,38,31-40세,1,남,500,보행자,500,보행자,200,부상,210,중상,63,61-64세,2,여,00,상해없음,20,좌측 발,없음,01, 건조,앞 도로 ,   ,,,,20220028321121,,,0.0,0.0,,,,,,,,2022146650,,126.91713573493976,37.484930666298965
,,,1,3,10,False,2022100700100255,00,2022,2022년 10월,5,금요일,01,주간,12,12시,1162010100,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,950912,1942603,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,70,65세 이상,2,여,500,보행자,500,보행자,200,부상,210,중상,80,65세 이상,1,남,00,상해없음,20,좌측 발,없음,01, 건조,k 마트 봉천점 앞 노상 이면도로,   ,,,,20220028521121,,,0.0,0.0,,,,,,,,2022147263,,126.94478379352414,37.48135924965052
,,,1,3,10,False,2022100700100375,00,2022,2022년 10월,5,금요일,01,주간,15,15시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,949551,1943154,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,28,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,63,61-64세,1,남,00,상해없음,98,기타,없음,01, 건조, 보행자가 횡단보도를 신호무시하고 횡단하는것을  못본 운전자가 충돌함 교통사고,   ,104,-,신림로,20220028531121,,,0.0,0.0,,,,,,,,2022147378,,126.92935294386358,37.48625220771047
,,,1,3,10,False,2022100900100038,00,2022,2022년 10월,7,일요일,02,야간,03,03시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,949500,1942800,01,맑음,998,기타 - 기타,N,04,부상신고사고,0,0,0,1,100,원동기 자전거 이상,110,승용,998,기타,998,기타불명,999,기타불명,8,기타불명,500,보행자,500,보행자,200,부상,230,부상신고,24,21-30세,2,여,00,상해없음,98,기타,없음,01, 건조,하노이맥주밤거리신림점 ,   ,,,,20220028901121,,,0.0,0.0,,,,,,,,2022148361,,126.92880038306261,37.48305873270496
,,,1,3,10,False,2022100900100385,00,2022,2022년 10월,7,일요일,02,야간,19,19시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,947149,1942503,01,맑음,998,기타 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,46,41-50세,1,남,500,보행자,500,보행자,200,부상,220,경상,27,21-30세,1,남,00,상해없음,10,우측 팔,없음,01, 건조, 농협 하나로마트 뒷골목,   ,,,,20220028721121,,,0.0,0.0,,,,,,,,2022148693,,126.90223111788501,37.48025026315859
,,,1,3,10,False,2022101000100039,00,2022,2022년 10월,1,월요일,02,야간,05,05시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,02,신호위반,948442,1943477,01,맑음,998,기타 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,74,65세 이상,1,남,500,보행자,500,보행자,200,부상,220,경상,76,65세 이상,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조, 택시기사가 신호를 위반한것 같다고 진술함,   ,104,-,신사로,20220028761121,,,0.0,0.0,,,,,,,,2022148872,,126.91678659545337,37.48910222358205
,,,1,3,10,False,2022101100100611,00,2022,2022년 10월,2,화요일,02,야간,20,20시,1162010200,서울특별시 관악구,100,차대사람,140,보도통행중,140,차대사람 - 보도통행중,02,신호위반,948700,1941430,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,200,자전거,200,자전거,300,상해없음,300,상해없음,64,61-64세,1,남,500,보행자,500,보행자,200,부상,220,경상,70,65세 이상,1,남,00,상해없음,19,좌측 하퇴부,없음,01, 건조, ,   ,104,-,난곡로,20220028941121,,,0.0,0.0,,,,,,,,2022149883,,126.91984756375952,37.47066650392919
,,,1,3,10,False,2022101200100573,00,2022,2022년 10월,3,수요일,02,야간,20,20시,1162010100,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,952728,1941778,01,맑음,120,교차로 - 교차로부근,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,71,65세 이상,2,여,500,보행자,500,보행자,200,부상,220,경상,25,21-30세,2,여,00,상해없음,20,좌측 발,없음,01, 건조, 노상,   ,,,,20220029071121,,,0.0,0.0,,,,,,,,2022150510,,126.96537604060377,37.47401800535522
,,,1,3,10,False,2022101400100013,00,2022,2022년 10월,5,금요일,02,야간,01,01시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,948041,1942617,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,1,0,100,원동기 자전거 이상,150,이륜,200,부상,220,경상,29,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,65,65세 이상,1,남,08,뒷면 허리,13,우측 하퇴부,없음,01, 건조, 횡단보도,   ,104,-,남부순환로,20220029171121,,,0.0,0.0,,,,,,,,2022151235,,126.91231150673411,37.48132838105531
,,,1,3,10,False,2022101500100144,00,2022,2022년 10월,6,토요일,01,주간,11,11시,1162010200,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,948749,1941433,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,57,51-60세,1,남,500,보행자,500,보행자,200,부상,220,경상,59,51-60세,1,남,00,상해없음,20,좌측 발,없음,01, 건조, 여성안심귀갓길 노면표시,   ,104,-,난곡로26길,20220029321121,,,0.0,0.0,,,,,,,,2022152038,,126.9204014707156,37.470696263004925
,,,1,3,10,False,2022101800100199,00,2022,2022년 10월,2,화요일,01,주간,11,11시,1162010100,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,952024,1943455,01,맑음,115,교차로 - 교차로횡단보도내,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,65,65세 이상,1,남,500,보행자,500,보행자,200,부상,220,경상,62,61-64세,1,남,00,상해없음,08,뒷면 허리,없음,01, 건조, 횡단보도,   ,104,-,관악로37길,20220029551121,,,0.0,0.0,,,,,,,,2022153855,,126.95730514533771,37.489097000358754
,,,1,3,10,False,2022102100100294,00,2022,2022년 10월,5,금요일,01,주간,14,14시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,02,신호위반,948428,1941909,01,맑음,115,교차로 - 교차로횡단보도내,N,03,경상사고,0,0,2,0,200,자전거,200,자전거,200,부상,220,경상,69,65세 이상,2,여,500,보행자,500,보행자,200,부상,220,경상,40,31-40세,2,여,98,기타,98,기타,없음,01, 건조, ,   ,104,-,미성길,20220030541121,,,0.0,0.0,,,,,,,,2022155881,,126.91673810874589,37.474968703624775
,,,1,3,10,False,2022102200100588,00,2022,2022년 10월,6,토요일,02,야간,21,21시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,948403,1942238,01,맑음,110,교차로 - 교차로안,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,60,51-60세,1,남,500,보행자,500,보행자,200,부상,220,경상,54,51-60세,2,여,00,상해없음,05,뒷면 머리,없음,01, 건조, 횡단보도 외 도로,   ,104,-,문성로,20220030041121,,,0.0,0.0,,,,,,,,2022156813,,126.91643232253855,37.47793266161802
,,,1,3,10,False,2022102700100044,00,2022,2022년 10월,4,목요일,01,주간,06,06시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,950318,1941864,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,25,21-30세,1,남,500,보행자,500,보행자,200,부상,220,경상,47,41-50세,1,남,00,상해없음,98,기타,없음,01, 건조, ,   ,104,-,서림길,20220030591121,,,0.0,0.0,,,,,,,,2022159233,,126.9381154479535,37.47466668451308
,,,1,3,10,False,2022102800100140,00,2022,2022년 10월,5,금요일,01,주간,09,09시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,948460,1941870,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,61,61-64세,1,남,500,보행자,500,보행자,200,부상,210,중상,43,41-50세,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조,앞 신호 없는 횡단보도 상 횡단보도,   ,104,-,난곡로,20220030531121,,,0.0,0.0,,,,,,,,2022159981,,126.91710273087016,37.47461897323768
,,,1,3,10,False,2022102800100333,00,2022,2022년 10월,5,금요일,01,주간,14,14시,1162010200,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,947225,1942868,01,맑음,110,교차로 - 교차로안,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,76,65세 이상,1,남,500,보행자,500,보행자,200,부상,220,경상,61,61-64세,2,여,00,상해없음,03,앞면 가슴,없음,01, 건조, 택시가 좌회전을 하려고 우측을 보는 순간 맞은 편에서 무단횡단 하는 사람을 친 것임,   ,104,-,조원로,20220030561121,,,0.0,0.0,,,,,,,,2022160163,,126.9030644975694,37.48354442828758
,,,1,3,10,False,2022102800100522,00,2022,2022년 10월,5,금요일,02,야간,18,18시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,952536,1942224,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,53,51-60세,2,여,500,보행자,500,보행자,200,부상,210,중상,82,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조, 좁은 골목길,   ,,,,20220030601121,,,0.0,0.0,,,,,,,,2022160343,,126.96317594474534,37.47802809561996
,,,1,3,10,False,2022102900100610,00,2022,2022년 10월,6,토요일,02,야간,22,22시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,951892,1942496,01,맑음,120,교차로 - 교차로부근,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,150,이륜,998,기타,998,기타불명,999,기타불명,8,기타불명,500,보행자,500,보행자,200,부상,220,경상,33,31-40세,1,남,00,상해없음,18,좌측 대퇴부,없음,01, 건조,원당초등학교 앞 ,   ,104,-,봉천로,20220030851121,,,0.0,0.0,,,,,,,,2022161162,,126.95587474237061,37.480446394370176
,,,1,3,10,False,2022110300100118,00,2022,2022년 11월,4,목요일,01,주간,09,09시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,951553,1942315,01,맑음,115,교차로 - 교차로횡단보도내,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,39,31-40세,1,남,500,보행자,500,보행자,200,부상,220,경상,42,41-50세,1,남,00,상해없음,06,뒷면 뒷목,없음,01, 건조, ,   ,104,-,쑥고개로,20220031781121,,,0.0,0.0,,,,,,,,2022163538,,126.95205255764145,37.47879727027022
,,,1,3,10,False,2022110300100375,00,2022,2022년 11월,4,목요일,01,주간,17,17시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,949710,1940985,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,2,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,42,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,56,51-60세,1,남,00,상해없음,18,좌측 대퇴부,없음,01, 건조, ,   ,104,-,호암로,20220031171121,,,0.0,0.0,,,,,,,,2022163783,,126.93129953447423,37.46671112534816
,,,1,3,10,False,2022110300100410,00,2022,2022년 11월,4,목요일,02,야간,18,18시,1162010100,서울특별시 관악구,100,차대사람,140,보도통행중,140,차대사람 - 보도통행중,98,기타,951653,1941983,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,52,51-60세,2,여,500,보행자,500,보행자,200,부상,210,중상,28,21-30세,1,남,00,상해없음,08,뒷면 허리,없음,01, 건조, 관악로8길 7,   ,,,,20220031181121,,,0.0,0.0,,,,,,,,2022163818,,126.95320533863527,37.475810097683016
,,,1,3,10,False,2022110300100508,00,2022,2022년 11월,4,목요일,02,야간,20,20시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,949873,1941574,01,맑음,115,교차로 - 교차로횡단보도내,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,74,65세 이상,1,남,500,보행자,500,보행자,200,부상,220,경상,44,41-50세,2,여,00,상해없음,06,뒷면 뒷목,없음,01, 건조,앞 도로 ,   ,104,-,원신길,20220031191121,,,0.0,0.0,,,,,,,,2022163914,,126.933102634107,37.472028798537366
,,,1,3,10,False,2022110500100613,00,2022,2022년 11월,6,토요일,02,야간,22,22시,1162010200,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,06,안전운전불이행,948024,1943153,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,2,0,100,원동기 자전거 이상,150,이륜,200,부상,220,경상,36,31-40세,1,남,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,46,41-50세,2,여,98,기타,00,상해없음,없음,01, 건조,앞 도로 앞 도로,   ,104,-,신사로,20220031411121,,,0.0,0.0,,,,,,,,2022165298,,126.91208138016007,37.486158508201896
,,,1,3,10,False,2022110700100559,00,2022,2022년 11월,1,월요일,02,야간,20,20시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,952865,1941887,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,48,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,47,41-50세,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조, ,   ,104,-,인헌2길,20220034611121,,,0.0,0.0,,,,,,,,2022166350,,126.9669184063074,37.47500745673795
,,,1,3,10,False,2022110800100236,00,2022,2022년 11월,2,화요일,01,주간,12,12시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,950442,1943211,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,66,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,65,65세 이상,1,남,00,상해없음,98,기타,없음,01, 건조,앞 횡단보도 ,   ,104,-,국회단지길,20220034161121,,,0.0,0.0,,,,,,,,2022166635,,126.9394270857136,37.48681421105119
,,,1,3,10,False,2022111100100124,00,2022,2022년 11월,5,금요일,01,주간,09,09시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,951543,1942481,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,21,21-30세,2,여,500,보행자,500,보행자,200,부상,210,중상,24,21-30세,1,남,00,상해없음,98,기타,없음,01, 건조, ,   ,,,,20220032011121,,,0.0,0.0,,,,,,,,2022168392,,126.95192853207394,37.48029295094339
,,,1,3,10,False,2022111200100604,00,2022,2022년 11월,6,토요일,02,야간,21,21시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,950660,1942902,03,비,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,160,원동기,300,상해없음,300,상해없음,25,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,25,21-30세,2,여,00,상해없음,09,우측 어깨,없음,02, 젖음/습기, ,   ,,,,20220032291121,,,0.0,0.0,,,,,,,,2022169498,,126.94191359311282,37.484040787700955
,,,1,3,10,False,2022111300100017,00,2022,2022년 11월,7,일요일,02,야간,01,01시,1162010100,서울특별시 관악구,100,차대사람,140,보도통행중,140,차대사람 - 보도통행중,02,신호위반,952890,1941936,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,22,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,23,21-30세,1,남,00,상해없음,06,뒷면 뒷목,없음,01, 건조, ,   ,104,-,인헌길,20220032201121,,,0.0,0.0,,,,,,,,2022169613,,126.9671980016654,37.47545038436013
,,,1,3,10,False,2022111300100201,00,2022,2022년 11월,7,일요일,01,주간,14,14시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,949457,1942927,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,59,51-60세,1,남,500,보행자,500,보행자,200,부상,220,경상,76,65세 이상,2,여,00,상해없음,06,뒷면 뒷목,없음,01, 건조, ,   ,104,-,남부순환로,20220033881121,,,0.0,0.0,,,,,,,,2022169793,,126.92830531510693,37.484201062117066
,,,1,3,10,False,2022111300100328,00,2022,2022년 11월,7,일요일,02,야간,18,18시,1162010200,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,950278,1941261,01,맑음,998,기타 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,76,65세 이상,2,여,500,보행자,500,보행자,200,부상,220,경상,10,12세 이하,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조, ,   ,104,-,대학길,20220032241121,,,0.0,0.0,,,,,,,,2022169914,,126.93770379978233,37.469229528014836
,,,1,3,10,False,2022111800100680,00,2022,2022년 11월,5,금요일,02,야간,23,23시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,98,기타,951589,1942184,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,210,개인형이동수단(PM),210,개인형이동수단(PM),300,상해없음,300,상해없음,22,21-30세,1,남,500,보행자,500,보행자,200,부상,220,경상,26,21-30세,1,남,00,상해없음,17,좌측 손,없음,01, 건조, ,   ,104,-,관악로,20220033141121,,,0.0,0.0,,,,,,,,2022173174,,126.95246832447243,37.47761841714321
,,,1,3,10,False,2022112000100035,00,2022,2022년 11월,7,일요일,02,야간,04,04시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,948564,1942750,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,998,기타,998,기타불명,60,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,29,21-30세,1,남,00,상해없음,99,불명,없음,01, 건조, ,   ,104,-,남부순환로,20220032981121,,,0.0,0.0,,,,,,,,2022173799,,126.91821738555265,37.48255641518971
,,,1,3,10,False,2022112000100438,00,2022,2022년 11월,7,일요일,02,야간,23,23시,1162010200,서울특별시 관악구,100,차대사람,140,보도통행중,140,차대사람 - 보도통행중,98,기타,949505,1942891,01,맑음,299,단일로 - 기타,N,04,부상신고사고,0,0,0,1,100,원동기 자전거 이상,150,이륜,300,상해없음,300,상해없음,55,51-60세,1,남,500,보행자,500,보행자,200,부상,230,부상신고,30,21-30세,1,남,00,상해없음,10,우측 팔,없음,01, 건조,보도 ,   ,104,-,남부순환로,20220033051121,,,0.0,0.0,,,,,,,,2022174186,,126.92885069118722,37.48387921121008
,,,1,3,10,False,2022112200100080,00,2022,2022년 11월,2,화요일,01,주간,08,08시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,948937,1943539,01,맑음,998,기타 - 기타,N,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,42,41-50세,1,남,500,보행자,500,보행자,100,사망,100,사망,66,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조, 횡단보도 위 사고,   ,104,-,신사로,20220033211121,,,0.0,0.0,,,,,,,,2022174836,,126.92238136800819,37.48968855118644
,,,1,3,10,False,2022112200100143,00,2022,2022년 11월,2,화요일,01,주간,10,10시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,949483,1942395,01,맑음,299,단일로 - 기타,N,02,중상사고,0,2,0,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,68,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,81,65세 이상,2,여,00,상해없음,10,우측 팔,없음,01, 건조, 횡단보도 표시없는 노상임,   ,104,-,문성로,20220033221121,,,0.0,0.0,,,,,,,,2022174898,,126.92863590381633,37.479407438318816
