searchConditionText,searchCondition,searchKeyword,pageIndex,pageUnit,recordCountPerPage,zoneYn,acdnt_no,engn_code,acdnt_year,acdnt_dd_dc,dfk_code,dfk_dc,tmzon_div_1_code,tmzon_div_1_dc,occrrnc_time_code,occrrnc_time_dc,legaldong_code,legaldong_name,acdnt_hcode,acdnt_hdc,acdnt_mcode,acdnt_mdc,acdnt_code,acdnt_dc,lrg_violt_1_code,lrg_violt_1_dc,x_crdnt,y_crdnt,wether_sttus_code,wether_sttus_dc,road_stle_code,road_stle_dc,hhdgw_at,acdnt_gae_code,acdnt_gae_dc,dprs_cnt,sep_cnt,slp_cnt,inj_aplcnt_cnt,wrngdo_vhcle_asort_hcode,wrngdo_vhcle_asort_hdc,wrngdo_vhcle_asort_code,wrngdo_vhcle_asort_dc,injury_dgree_1_hcode,injury_dgree_1_hdc,injury_dgree_1_code,injury_dgree_1_dc,acdnt_age_1_code,acdnt_age_1_dc,sexdstn_div_1_code,sexdstn_div_1_dc,dmge_vhcle_asort_hcode,dmge_vhcle_asort_hdc,dmge_vhcle_asort_code,dmge_vhcle_asort_dc,injury_dgree_2_hcode,injury_dgree_2_hdc,injury_dgree_2_code,injury_dgree_2_dc,acdnt_age_2_code,acdnt_age_2_dc,sexdstn_div_2_code,sexdstn_div_2_dc,bdy_injury_part_1_code,bdy_injury_part_1_dc,bdy_injury_part_2_code,bdy_injury_part_2_dc,spt_otlnmap_at,rdse_sttus_code,rdse_sttus_dc,acdnt_pos,acdnt_des,road_div,road_no,route_nm,otn_acdnt_no,city_idt_code,city_idt_dc,xCrdnt,yCrdnt,acdnt_frm_lv1,acdnt_frm_lv2,acdnt_frm_lv3,acdnt_sta_lv1,acdnt_sta_lv2,rde_id,rde_nm,serial_no,rn,lon,lat
,,,1,3,10,False,2024031400100260,00,2024,2024년  3월,4,목요일,01,주간,14,14시,1162010100,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,951464,1942207,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,62,61-64세,1,남,500,보행자,500,보행자,200,부상,220,경상,11,12세 이하,1,남,00,상해없음,98,기타,없음,05, 기타, 어린이보호구역,   ,104,-,관악로5길,20240007581121,,,0.0,0.0,,,,,,,,2024035397,,126.95105310892123,37.47781916309021
,,,1,3,10,False,2024032200100085,00,2024,2024년  3월,5,금요일,01,주간,08,08시,1162010200,서울특별시 관악구,300,차량단독,399,기타,399,차량단독 - 기타,06,안전운전불이행,948373,1942230,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,66,65세 이상,1,남,,,,,,,,,,,,,00,상해없음,##,없음,없음,01, 건조, ,   ,104,-,문성로,20240008451121,,,0.0,0.0,,,,,,,,2024039429,,126.9160935964489,37.477858879510556
,,,1,3,10,False,2024032400100348,00,2024,2024년  3월,7,일요일,02,야간,19,19시,1162010200,서울특별시 관악구,200,차대차,210,정면충돌,210,차대차 - 충돌,01,중앙선침범,949258,1942882,02,흐림,299,단일로 - 기타,N,02,중상사고,0,1,0,1,200,자전거,200,자전거,200,부상,230,부상신고,10,20세 이하,1,남,200,자전거,200,자전거,200,부상,210,중상,25,21-30세,2,여,98,기타,98,기타,없음,01, 건조, 자전거전용도로,   ,104,-,남부순환로,20240008531121,,,0.0,0.0,,,,,,,,2024040884,,126.92605762094055,37.48378455364398
,,,1,3,10,False,2024032700100075,00,2024,2024년  3월,3,수요일,01,주간,08,08시,1162010200,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,07,교차로운행방법위반,949069,1941322,01,맑음,110,교차로 - 교차로안,N,03,경상사고,0,0,1,0,200,자전거,200,자전거,200,부상,220,경상,9,20세 이하,1,남,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,65,65세 이상,1,남,98,기타,00,상해없음,없음,01, 건조, null,   ,104,-,난곡로26길,20240008821121,,,0.0,0.0,,,,,,,,2024042155,,126.92402786559487,37.469713486635804
,,,1,3,10,False,2024041900100058,00,2024,2024년  4월,5,금요일,01,주간,08,08시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,948308,1942232,01,맑음,115,교차로 - 교차로횡단보도내,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,77,65세 이상,1,남,500,보행자,500,보행자,200,부상,220,경상,7,12세 이하,1,남,00,상해없음,98,기타,없음,01, 건조, 횡단보도,   ,104,-,난곡로,20240011071121,,,0.0,0.0,,,,,,,,2024054495,,126.91535833467995,37.4778732707463
,,,1,3,10,False,2024043000100370,00,2024,2024년  4월,2,화요일,01,주간,16,16시,1162010100,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,06,안전운전불이행,951794,1942861,01,맑음,998,기타 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,150,이륜,998,기타,998,기타불명,50,41-50세,1,남,200,자전거,200,자전거,200,부상,220,경상,9,12세 이하,1,남,00,상해없음,03,앞면 가슴,없음,01, 건조," 관악구 관악로 212, 앞 도로상",   ,104,-,관악로,20240012251121,,,0.0,0.0,,,,,,,,2024060760,,126.95474245316935,37.483731133664534
,,,1,3,10,False,2024050300100178,00,2024,2024년  5월,5,금요일,01,주간,10,10시,1162010100,서울특별시 관악구,300,차량단독,399,기타,399,차량단독 - 기타,06,안전운전불이행,950858,1942218,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,13,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,69,65세 이상,1,남,,,,,,,,,,,,,00,상해없음,##,없음,없음,01, 건조, ,   ,104,-,쑥고개로16길,20240012621121,,,0.0,0.0,,,,,,,,2024062356,,126.94419874887421,37.477886268034155
,,,1,3,10,False,2024050800100419,00,2024,2024년  5월,3,수요일,01,주간,17,17시,1162010200,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,06,안전운전불이행,949092,1943559,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,3,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,35,31-40세,1,남,100,원동기 자전거 이상,110,승용,200,부상,220,경상,63,61-64세,1,남,00,상해없음,08,뒷면 허리,없음,01, 건조, 도로 상,   ,104,-,봉천로,20240013011121,,,0.0,0.0,,,,,,,,2024065307,,126.92413324463135,37.48987737485926
,,,1,3,10,False,2024051100100429,00,2024,2024년  5월,6,토요일,02,야간,19,19시,1162010200,서울특별시 관악구,200,차대차,210,정면충돌,210,차대차 - 충돌,01,중앙선침범,947606,1942516,03,비,299,단일로 - 기타,N,01,사망사고,1,0,2,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,55,51-60세,1,남,100,원동기 자전거 이상,150,이륜,100,사망,100,사망,56,51-60세,1,남,00,상해없음,98,기타,없음,02, 젖음/습기,앞 도로 대로변,   ,104,-,남부순환로,20240013281121,,,0.0,0.0,,,,,,,,2024067176,,126.90739881652468,37.48039347202786
,,,1,3,10,False,2024052800100305,00,2024,2024년  5월,2,화요일,01,주간,14,14시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,949436,1942375,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,55,51-60세,2,여,500,보행자,500,보행자,200,부상,220,경상,12,12세 이하,1,남,00,상해없음,19,좌측 하퇴부,없음,01, 건조, ,   ,104,-,문성로,20240014751121,,,0.0,0.0,,,,,,,,2024076553,,126.92810571622698,37.47922460160052
,,,1,3,10,False,2024071200100552,00,2024,2024년  7월,5,금요일,02,야간,21,21시,1162010100,서울특별시 관악구,200,차대차,220,측면충돌,220,차대차 - 충돌,07,교차로운행방법위반,951894,1942466,01,맑음,110,교차로 - 교차로안,N,03,경상사고,0,0,2,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,43,41-50세,1,남,100,원동기 자전거 이상,110,승용,200,부상,220,경상,32,31-40세,2,여,00,상해없음,98,기타,없음,01, 건조, ,   ,104,-,봉천로,20240019541121,,,0.0,0.0,,,,,,,,2024101436,,126.95589932310803,37.4801760998616
,,,1,3,10,False,2024072300100270,00,2024,2024년  7월,2,화요일,01,주간,14,14시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,949610,1943450,01,맑음,299,단일로 - 기타,N,04,부상신고사고,0,0,0,1,100,원동기 자전거 이상,150,이륜,300,상해없음,300,상해없음,40,31-40세,1,남,500,보행자,500,보행자,200,부상,230,부상신고,11,12세 이하,1,남,00,상해없음,98,기타,없음,01, 건조, 어린이보호구역,   ,,,,20240019731121,,,0.0,0.0,,,,,,,,2024106848,,126.93000001301417,37.48892334774153
,,,1,3,10,False,2024081700100316,00,2024,2024년  8월,6,토요일,01,주간,16,16시,1162010200,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,06,안전운전불이행,951367,1940875,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,3,0,100,원동기 자전거 이상,110,승용,200,부상,220,경상,45,41-50세,1,남,100,원동기 자전거 이상,110,승용,200,부상,220,경상,39,31-40세,1,남,06,뒷면 뒷목,06,뒷면 뒷목,없음,01, 건조,서울대 미술관 앞 ,   ,104,-,서울대학교내부도로,20240022461121,,,0.0,0.0,,,,,,,,2024120426,,126.95004404667915,37.46580835426115
,,,1,3,10,False,2024082500100131,00,2024,2024년  8월,7,일요일,01,주간,12,12시,1162010200,서울특별시 관악구,200,차대차,230,추돌,235,차대차 - 추돌,06,안전운전불이행,948433,1941790,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,67,65세 이상,2,여,200,자전거,200,자전거,200,부상,220,경상,10,12세 이하,1,남,00,상해없음,09,우측 어깨,없음,01, 건조, 어린이보호구역 내,   ,104,-,미성3길,20240023451121,,,0.0,0.0,,,,,,,,2024124576,,126.91680298884948,37.47389640746189
,,,1,3,10,False,2024090800100109,00,2024,2024년  9월,7,일요일,01,주간,11,11시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,948944,1943261,01,맑음,998,기타 - 기타,N,03,경상사고,0,0,1,0,210,개인형이동수단(PM),210,개인형이동수단(PM),300,상해없음,300,상해없음,32,31-40세,1,남,500,보행자,500,보행자,200,부상,220,경상,5,12세 이하,2,여,00,상해없음,98,기타,없음,01, 건조, ,   ,104,-,관천로,20240024031121,,,0.0,0.0,,,,,,,,2024132830,,126.92247983836411,37.48718326165968
,,,1,3,10,False,2024092800100409,00,2024,2024년  9월,6,토요일,01,주간,17,17시,1162010100,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,950510,1943318,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,32,31-40세,1,남,500,보행자,500,보행자,200,부상,220,경상,9,12세 이하,1,남,00,상해없음,98,기타,없음,01, 건조, 국회단지길 언덕,   ,104,-,국회단지길,20240025591121,,,0.0,0.0,,,,,,,,2024144200,,126.94018903401965,37.48778227628695
,,,1,3,10,False,2024100100100235,00,2024,2024년 10월,2,화요일,01,주간,15,15시,1162010200,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,02,신호위반,949359,1942387,01,맑음,120,교차로 - 교차로부근,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,150,이륜,300,상해없음,300,상해없음,55,51-60세,1,남,200,자전거,200,자전거,200,부상,220,경상,12,12세 이하,1,남,00,상해없음,98,기타,없음,01, 건조,문성로213앞 횡단보도 문성로213앞 횡단보도,   ,104,-,문성로,20240025801121,,,0.0,0.0,,,,,,,,2024145731,,126.92723403694993,37.479328542120925
,,,1,3,10,False,2024101600100305,00,2024,2024년 10월,3,수요일,01,주간,15,15시,1162010200,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,948111,1941926,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,53,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,8,12세 이하,1,남,00,상해없음,98,기타,없음,01, 건조, 중앙선 없는 양방향 통행 오르막길,   ,104,-,문성로16길,20240026981121,,,0.0,0.0,,,,,,,,2024153883,,126.91315191935385,37.475104177322
,,,1,3,10,False,2024102900100438,00,2024,2024년 10월,2,화요일,02,야간,18,18시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,951536,1943477,01,맑음,998,주차장 - 주차장,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,47,41-50세,2,여,500,보행자,500,보행자,200,부상,220,경상,1,12세 이하,1,남,00,상해없음,98,기타,없음,01, 건조,관악드림타운 110동 앞 주차장 ,   ,,,,20240028431121,,,0.0,0.0,,,,,,,,2024161779,,126.9517837685404,37.48926980691382
,,,1,3,10,False,2024112500100330,00,2024,2024년 11월,1,월요일,01,주간,15,15시,1162010200,서울특별시 관악구,300,차량단독,399,기타,399,차량단독 - 기타,06,안전운전불이행,948634,1940708,01,맑음,110,교차로 - 교차로안,N,03,경상사고,0,0,2,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,46,41-50세,1,남,,,,,,,,,,,,,00,상해없음,##,없음,없음,01, 건조, 난곡종점,   ,104,-,난곡로인접길,20240031171121,,,0.0,0.0,,,,,,,,2024177454,,126.9191515564733,37.4641552690289
,,,1,3,10,False,2024120200100138,00,2024,2024년 12월,1,월요일,01,주간,09,09시,1162010300,서울특별시 관악구,200,차대차,220,측면충돌,220,차대차 - 충돌,06,안전운전불이행,953670,1941775,01,맑음,110,교차로 - 교차로안,N,03,경상사고,0,0,4,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,83,65세 이상,1,남,100,원동기 자전거 이상,110,승용,200,부상,220,경상,36,31-40세,2,여,00,상해없음,98,기타,없음,01, 건조, ,   ,104,-,남현길,20240031631121,,,0.0,0.0,,,,,,,,2024181200,,126.97602939192903,37.47403868706707
,,,1,3,10,False,2024120400100227,00,2024,2024년 12월,3,수요일,01,주간,13,13시,1162010200,서울특별시 관악구,200,차대차,230,추돌,235,차대차 - 추돌,06,안전운전불이행,950122,1941824,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,61,61-64세,1,남,100,원동기 자전거 이상,110,승용,200,부상,220,경상,41,41-50세,2,여,00,상해없음,98,기타,없음,01, 건조,앞 도로 학원 주차장 출입로,   ,104,-,신림로,20240031731121,,,0.0,0.0,,,,,,,,2024182391,,126.93590157027708,37.47429559220965
,,,1,3,10,False,2024122000100080,00,2024,2024년 12월,5,금요일,01,주간,08,08시,1162010200,서울특별시 관악구,200,차대차,220,측면충돌,220,차대차 - 충돌,07,교차로운행방법위반,949837,1941264,01,맑음,110,교차로 - 교차로안,N,03,경상사고,0,0,2,2,100,원동기 자전거 이상,110,승용,200,부상,230,부상신고,48,41-50세,2,여,100,원동기 자전거 이상,110,승용,200,부상,220,경상,41,41-50세,1,남,98,기타,98,기타,없음,01, 건조,앞 도로 ,   ,104,-,호암로,20240033031121,,,0.0,0.0,,,,,,,,2024190522,,126.93271663695222,37.46923273133321
,,,1,3,10,False,2024122500100178,00,2024,2024년 12월,3,수요일,01,주간,15,15시,1162010300,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,03,안전거리미확보,954346,1941292,01,맑음,245,단일로 - 고가도로위,N,03,경상사고,0,0,4,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,74,65세 이상,1,남,100,원동기 자전거 이상,110,승용,200,부상,220,경상,43,41-50세,1,남,00,상해없음,06,뒷면 뒷목,없음,01, 건조,강남순환도시고속도로 봉천터널 앞 사당 IC 출구 앞 ,   ,102,94,강남순환도시고속화도로,20240033661121,,,0.0,0.0,,,,,,,,2024193306,,126.98370429480391,37.46971889671737
,,,1,3,10,False,2024122600100493,00,2024,2024년 12월,4,목요일,02,야간,21,21시,1162010200,서울특별시 관악구,200,차대차,230,추돌,235,차대차 - 추돌,06,안전운전불이행,949430,1942893,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,2,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,52,51-60세,1,남,100,원동기 자전거 이상,110,승용,200,부상,220,경상,30,21-30세,2,여,00,상해없음,98,기타,없음,01, 건조, ,   ,104,-,남부순환로,20240033581121,,,0.0,0.0,,,,,,,,2024193959,,126.92800226688165,37.483893133817936
